www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_36090 is Class.
CHEBI_36094 is Class.
CHEBI_36101 is Class.
CHEBI_36106 is Class.
CHEBI_36107 is Class.
CHEBI_36107 SubClassOf CHEBI_25482,.
CHEBI_36107 SubClassOf RO_0000087 some CHEBI_76206,.
is_conjugate_base_of some CHEBI_36106 is chebi#.
CHEBI_3613 is Class.
CHEBI_3613 SubClassOf CHEBI_27124.
CHEBI_36130 is Class.
CHEBI_36130 SubClassOf CHEBI_36132.
CHEBI_36132 is Class.
CHEBI_36132 SubClassOf CHEBI_3992,.
has_parent_hydride some CHEBI_33654 is chebi#.
CHEBI_36140 is Class.
CHEBI_36140 SubClassOf CHEBI_36132.
CHEBI_36141 is Class.
CHEBI_36141 SubClassOf CHEBI_3992.
CHEBI_36147 is Class.
CHEBI_36162 is Class.
CHEBI_36162 SubClassOf CHEBI_26361,.
CHEBI_36162 SubClassOf CHEBI_35692,.
CHEBI_36162 SubClassOf RO_0000087 some CHEBI_47868,.
has_functional_parent some CHEBI_15430 is chebi#.
CHEBI_3620 is Class.
CHEBI_3620 SubClassOf CHEBI_23132.
CHEBI_36233 is Class.
CHEBI_36244 is Class.
CHEBI_36255 is Class.
CHEBI_36270 is Class.
CHEBI_36271 is Class.
CHEBI_36271 SubClassOf CHEBI_36270,.
CHEBI_36271 SubClassOf CHEBI_79389,.
is_conjugate_acid_of some CHEBI_46502, is chebi#.
is_conjugate_base_of some CHEBI_36272 is chebi#.
CHEBI_36272 is Class.
CHEBI_36275 is Class.
CHEBI_36313 is Class.
CHEBI_36314 is Class.
CHEBI_36329 is Class.
CHEBI_36333 is Class.
CHEBI_36359 is Class.
CHEBI_36359 SubClassOf CHEBI_33241,.
CHEBI_36359 SubClassOf CHEBI_36360,.
has_functional_parent some CHEBI_33457 is chebi#.
CHEBI_36360 is Class.
CHEBI_36389 is Class.
CHEBI_36431 is Class.
CHEBI_36431 SubClassOf CHEBI_36432.
CHEBI_36432 is Class.
CHEBI_36432 SubClassOf CHEBI_25413,.
CHEBI_36432 SubClassOf CHEBI_26666,.
CHEBI_36432 SubClassOf CHEBI_62499,.
CHEBI_36432 SubClassOf CHEBI_79020,.
CHEBI_36432 SubClassOf RO_0000087 some CHEBI_25212,.
has_functional_parent some CHEBI_17217 is chebi#.
CHEBI_36450 is Class.
CHEBI_36457 is Class.
CHEBI_36457 SubClassOf CHEBI_27092.
CHEBI_36481 is Class.
CHEBI_36488 is Class.
CHEBI_36506 is Class.
CHEBI_36520 is Class.
CHEBI_36561 is Class.
CHEBI_36571 is Class.
CHEBI_36586 is Class.
CHEBI_36622 is Class.
CHEBI_36622 SubClassOf CHEBI_22715.
CHEBI_36640 is Class.
CHEBI_36642 is Class.
CHEBI_36683 is Class.
CHEBI_36687 is Class.
CHEBI_36699 is Class.
CHEBI_36709 is Class.
CHEBI_36712 is Class.
CHEBI_36712 SubClassOf CHEBI_68520,.
CHEBI_36712 SubClassOf RO_0000087 some CHEBI_77746,.
is_tautomer_of some CHEBI_60520 is chebi#.
CHEBI_36728 is Class.
CHEBI_36735 is Class.
CHEBI_36746 is Class.
CHEBI_36762 is Class.
CHEBI_36786 is Class.
CHEBI_36786 SubClassOf CHEBI_33836.
CHEBI_36807 is Class.
CHEBI_36810 is Class.
CHEBI_36810 SubClassOf CHEBI_83565.
CHEBI_36820 is Class.
CHEBI_36834 is Class.
CHEBI_36835 is Class.
CHEBI_36836 is Class.
CHEBI_36843 is Class.
CHEBI_36844 is Class.
CHEBI_36847 is Class.
CHEBI_36849 is Class.
CHEBI_36852 is Class.
CHEBI_36858 is Class.
CHEBI_36863 is Class.
CHEBI_36866 is Class.
CHEBI_36872 is Class.
CHEBI_36876 is Class.
CHEBI_36885 is Class.
CHEBI_3690 is Class.
CHEBI_3690 SubClassOf CHEBI_27124.
CHEBI_36913 is Class.
CHEBI_36915 is Class.
CHEBI_36962 is Class.
CHEBI_37009 is Class.
CHEBI_37012 is Class.
CHEBI_37012 SubClassOf CHEBI_83943.
CHEBI_37038 is Class.
CHEBI_37094 is Class.
CHEBI_37094 SubClassOf CHEBI_28668,.
is_enantiomer_of some CHEBI_37095 is chebi#.
CHEBI_37095 is Class.
CHEBI_37100 is Class.
CHEBI_37121 is Class.
CHEBI_37121 SubClassOf CHEBI_24455.
CHEBI_37127 is Class.
CHEBI_37138 is Class.
CHEBI_37138 SubClassOf CHEBI_24471.
CHEBI_37141 is Class.
CHEBI_37142 is Class.
CHEBI_37143 is Class.
CHEBI_37147 is Class.
CHEBI_37147 SubClassOf CHEBI_37149.
CHEBI_37149 is Class.
CHEBI_37149 SubClassOf CHEBI_22712,.
CHEBI_37149 SubClassOf CHEBI_37141.
CHEBI_37163 is Class.
CHEBI_37164 is Class.
CHEBI_37177 is Class.
CHEBI_37178 is Class.
CHEBI_37179 is Class.
CHEBI_3718 is Class.
CHEBI_3718 SubClassOf CHEBI_27124.
CHEBI_3720 is Class.
CHEBI_3720 SubClassOf CHEBI_26151.
CHEBI_37205 is Class.
CHEBI_37271 is Class.
CHEBI_37271 SubClassOf CHEBI_61366.
CHEBI_37283 is Class.
CHEBI_37283 SubClassOf CHEBI_231546,.
CHEBI_37283 SubClassOf CHEBI_61907,.
has_functional_parent some CHEBI_15346, is chebi#.
has_functional_parent some CHEBI_45571, is chebi#.
is_conjugate_acid_of some CHEBI_78811 is chebi#.
CHEBI_37328 is Class.
CHEBI_37328 SubClassOf CHEBI_28765.
CHEBI_37332 is Class.
CHEBI_37335 is Class.
CHEBI_37349 is Class.
CHEBI_37376 is Class.
CHEBI_37376 SubClassOf CHEBI_37349.
CHEBI_37388 is Class.
CHEBI_37388 SubClassOf CHEBI_27092.
CHEBI_37398 is Class.
CHEBI_37398 SubClassOf CHEBI_35241.
CHEBI_37408 is Class.
CHEBI_37409 is Class.
CHEBI_37410 is Class.
CHEBI_37410 SubClassOf CHEBI_32955.
CHEBI_37417 is Class.
CHEBI_37484 is Class.
CHEBI_37485 is Class.
CHEBI_37512 is Class.
CHEBI_3752 is Class.
CHEBI_3753 is Class.
CHEBI_3753 SubClassOf CHEBI_50744,.
CHEBI_3753 SubClassOf BFO_0000051 some CHEBI_3752,.
CHEBI_3753 SubClassOf RO_0000087 some CHEBI_50751.
CHEBI_37532 is Class.
CHEBI_37533 is Class.
CHEBI_37544 is Class.
CHEBI_37565 is Class.
CHEBI_37578 is Class.
CHEBI_37578 SubClassOf CHEBI_24471.
CHEBI_37581 is Class.
CHEBI_37588 is Class.
CHEBI_37588 SubClassOf CHEBI_36359.
CHEBI_37656 is Class.
CHEBI_37656 SubClassOf CHEBI_27507.
CHEBI_37667 is Class.
CHEBI_37668 is Class.
CHEBI_37692 is Class.
CHEBI_37692 SubClassOf CHEBI_4191,.
is_enantiomer_of some CHEBI_43104 is chebi#.
CHEBI_37699 is Class.
CHEBI_37700 is Class.
CHEBI_37739 is Class.
CHEBI_37746 is Class.
CHEBI_37748 is Class.
CHEBI_37749 is Class.
CHEBI_37749 SubClassOf CHEBI_24471.
CHEBI_37757 is Class.
CHEBI_37765 is Class.
CHEBI_37765 SubClassOf CHEBI_24471.
CHEBI_37812 is Class.
CHEBI_37812 SubClassOf CHEBI_64611,.
CHEBI_37812 SubClassOf CHEBI_76578.
CHEBI_37834 is Class.
CHEBI_37847 is Class.
CHEBI_37897 is Class.
CHEBI_37897 SubClassOf CHEBI_22487.
CHEBI_37898 is Class.
CHEBI_37898 SubClassOf CHEBI_22487.
CHEBI_37899 is Class.
CHEBI_37899 SubClassOf CHEBI_22487.
CHEBI_37900 is Class.
CHEBI_37900 SubClassOf CHEBI_22487.
CHEBI_37901 is Class.
CHEBI_37901 SubClassOf CHEBI_22487.
CHEBI_37902 is Class.
CHEBI_37902 SubClassOf CHEBI_22487.
CHEBI_37903 is Class.
CHEBI_37903 SubClassOf CHEBI_22487.
CHEBI_37904 is Class.
CHEBI_37904 SubClassOf CHEBI_22487.
CHEBI_37905 is Class.
CHEBI_37905 SubClassOf CHEBI_22487.
CHEBI_37906 is Class.
CHEBI_37906 SubClassOf CHEBI_22487.
CHEBI_37909 is Class.
CHEBI_37910 is Class.
CHEBI_37912 is Class.
CHEBI_37919 is Class.
CHEBI_37942 is Class.
CHEBI_37947 is Class.
CHEBI_37955 is Class.
CHEBI_37960 is Class.
CHEBI_37963 is Class.
CHEBI_37989 is Class.
CHEBI_38032 is Class.
CHEBI_38037 is Class.
CHEBI_38068 is Class.
CHEBI_38068 SubClassOf CHEBI_64915.
CHEBI_38070 is Class.
CHEBI_38092 is Class.
CHEBI_38093 is Class.
CHEBI_38097 is Class.
CHEBI_38101 is Class.
CHEBI_38104 is Class.
CHEBI_38105 is Class.
CHEBI_38106 is Class.
CHEBI_38128 is Class.
CHEBI_38140 is Class.
CHEBI_38147 is Class.
CHEBI_38155 is Class.
CHEBI_38158 is Class.
CHEBI_38158 SubClassOf CHEBI_25427.
CHEBI_38159 is Class.
CHEBI_38159 SubClassOf CHEBI_25427.
CHEBI_38160 is Class.
CHEBI_38160 SubClassOf CHEBI_25427.
CHEBI_38161 is Class.
CHEBI_38163 is Class.
CHEBI_38164 is Class.
CHEBI_38166 is Class.
CHEBI_38168 is Class.
CHEBI_38170 is Class.
CHEBI_38182 is Class.
CHEBI_38183 is Class.
CHEBI_38260 is Class.
CHEBI_38295 is Class.
CHEBI_38305 is Class.
CHEBI_38314 is Class.
CHEBI_38315 is Class.
CHEBI_38337 is Class.
CHEBI_38338 is Class.
CHEBI_38340 is Class.
CHEBI_38400 is Class.
CHEBI_38400 SubClassOf CHEBI_22715.
CHEBI_38418 is Class.
CHEBI_38443 is Class.
CHEBI_38443 SubClassOf CHEBI_22727.
CHEBI_38444 is Class.
CHEBI_38444 SubClassOf CHEBI_22727.
CHEBI_38462 is Class.
CHEBI_38472 is Class.
CHEBI_38472 SubClassOf CHEBI_134179,.
CHEBI_38472 SubClassOf CHEBI_80291,.
CHEBI_38472 SubClassOf RO_0000087 some CHEBI_228364,.
CHEBI_38472 SubClassOf RO_0000087 some CHEBI_48358,.
CHEBI_38472 SubClassOf RO_0000087 some CHEBI_77941.
CHEBI_38481 is Class.
CHEBI_38484 is Class.
CHEBI_38484 SubClassOf CHEBI_60529.
CHEBI_38494 is Class.
CHEBI_38494 SubClassOf CHEBI_134043.
CHEBI_38517 is Class.
CHEBI_38522 is Class.
CHEBI_38523 is Class.
CHEBI_38526 is Class.
CHEBI_38530 is Class.
CHEBI_38532 is Class.
CHEBI_38582 is Class.
CHEBI_38582 SubClassOf CHEBI_35496.
CHEBI_38589 is Class.
CHEBI_38589 SubClassOf CHEBI_35496.
CHEBI_38592 is Class.
CHEBI_38592 SubClassOf CHEBI_132142.
CHEBI_38595 is Class.
CHEBI_38595 SubClassOf CHEBI_14973,.
is_tautomer_of some CHEBI_17241, is chebi#.
is_tautomer_of some CHEBI_38599 is chebi#.
CHEBI_38599 is Class.
CHEBI_38637 is Class.
CHEBI_38669 is Class.
CHEBI_38670 is Class.
CHEBI_38672 is Class.
CHEBI_38676 is Class.
CHEBI_38687 is Class.
CHEBI_38700 is Class.
CHEBI_38717 is Class.
CHEBI_38747 is Class.
CHEBI_38747 SubClassOf CHEBI_48039.
CHEBI_38756 is Class.
CHEBI_38757 is Class.
CHEBI_38758 is Class.
CHEBI_38760 is Class.
CHEBI_38769 is Class.
CHEBI_38770 is Class.
CHEBI_38771 is Class.
CHEBI_38774 is Class.
CHEBI_38775 is Class.
CHEBI_38777 is Class.
CHEBI_38785 is Class.
CHEBI_38807 is Class.
CHEBI_38828 is Class.
CHEBI_38830 is Class.
CHEBI_38831 is Class.
CHEBI_38835 is Class.
CHEBI_38836 is Class.
CHEBI_38867 is Class.
CHEBI_38877 is Class.
CHEBI_38879 is Class.
CHEBI_38879 SubClassOf CHEBI_22712,.
CHEBI_38879 SubClassOf CHEBI_26410,.
has_parent_hydride some CHEBI_17241 is chebi#.
CHEBI_38882 is Class.
CHEBI_38890 is Class.
CHEBI_38897 is Class.
CHEBI_38897 SubClassOf CHEBI_26151.
CHEBI_38932 is Class.
CHEBI_38955 is Class.
CHEBI_38958 is Class.
CHEBI_38971 is Class.
CHEBI_38971 SubClassOf CHEBI_38955.
CHEBI_38975 is Class.
CHEBI_38975 SubClassOf CHEBI_38976.
CHEBI_38976 is Class.
CHEBI_38976 SubClassOf CHEBI_22712,.
CHEBI_38976 SubClassOf CHEBI_33847,.
has_parent_hydride some CHEBI_16716 is chebi#.
CHEBI_39015 is Class.
CHEBI_39015 SubClassOf CHEBI_13850.
CHEBI_39017 is Class.
CHEBI_39017 SubClassOf CHEBI_26151.
CHEBI_39107 is Class.
CHEBI_39107 SubClassOf CHEBI_36132.
CHEBI_39162 is Class.
CHEBI_39166 is Class.
CHEBI_39201 is Class.
CHEBI_39215 is Class.
CHEBI_39217 is Class.
CHEBI_39217 SubClassOf CHEBI_25491,.
CHEBI_39217 SubClassOf CHEBI_39215.
CHEBI_39218 is Class.
CHEBI_39222 is Class.
CHEBI_39222 SubClassOf CHEBI_39218,.
CHEBI_39222 SubClassOf CHEBI_39224.
CHEBI_39224 is Class.
CHEBI_39225 is Class.
CHEBI_39225 SubClassOf CHEBI_39222.
CHEBI_39270 is Class.
CHEBI_39306 is Class.
CHEBI_3931 is Class.
CHEBI_3931 SubClassOf CHEBI_26151.
CHEBI_3932 is Class.
CHEBI_3932 SubClassOf CHEBI_86322.
CHEBI_39330 is Class.
CHEBI_39330 SubClassOf CHEBI_27096.
CHEBI_39349 is Class.
CHEBI_39349 SubClassOf CHEBI_24751,.
CHEBI_39349 SubClassOf CHEBI_25566,.
CHEBI_39349 SubClassOf CHEBI_39363,.
CHEBI_39349 SubClassOf RO_0000087 some CHEBI_24127,.
CHEBI_39349 SubClassOf RO_0000087 some CHEBI_24527,.
CHEBI_39349 SubClassOf RO_0000087 some CHEBI_39415,.
has_functional_parent some CHEBI_28054, is chebi#.
has_functional_parent some CHEBI_42017 is chebi#.
CHEBI_39363 is Class.
CHEBI_39374 is Class.
CHEBI_39374 SubClassOf CHEBI_134043.
CHEBI_39375 is Class.
CHEBI_39375 SubClassOf CHEBI_134043.
CHEBI_39382 is Class.
CHEBI_39382 SubClassOf CHEBI_83565.
CHEBI_3939 is Class.
CHEBI_39415 is Class.
CHEBI_39417 is Class.
CHEBI_39418 is Class.
CHEBI_39430 is Class.
CHEBI_39433 is Class.
CHEBI_39434 is Class.
CHEBI_39436 is Class.
CHEBI_39447 is Class.
CHEBI_39456 is Class.
CHEBI_39457 is Class.
CHEBI_39474 is Class.
CHEBI_39573 is Class.
CHEBI_39573 SubClassOf CHEBI_91272.
CHEBI_39583 is Class.
CHEBI_39583 SubClassOf CHEBI_22715.
CHEBI_39627 is Class.
CHEBI_39627 SubClassOf CHEBI_26151.
CHEBI_39633 is Class.
CHEBI_39633 SubClassOf CHEBI_26151.
CHEBI_39650 is Class.
CHEBI_39650 SubClassOf CHEBI_22715.
CHEBI_39746 is Class.
CHEBI_39746 SubClassOf CHEBI_26151.
CHEBI_39807 is Class.
CHEBI_39807 SubClassOf CHEBI_26151.
CHEBI_39813 is Class.
CHEBI_39813 SubClassOf CHEBI_27024.
CHEBI_39842 is Class.
CHEBI_39842 SubClassOf CHEBI_26151.
CHEBI_39881 is Class.
CHEBI_39881 SubClassOf CHEBI_26151.
CHEBI_39893 is Class.
CHEBI_39893 SubClassOf CHEBI_22723.
CHEBI_3992 is Class.
CHEBI_39923 is Class.
CHEBI_39923 SubClassOf CHEBI_26151.
CHEBI_39940 is Class.
CHEBI_39940 SubClassOf CHEBI_17478,.
CHEBI_39940 SubClassOf CHEBI_22712,.
CHEBI_39940 SubClassOf RO_0000087 some CHEBI_35617,.
CHEBI_39940 SubClassOf RO_0000087 some CHEBI_76924,.
has_functional_parent some CHEBI_16716 is chebi#.
CHEBI_40008 is Class.
CHEBI_40008 SubClassOf CHEBI_26151.
CHEBI_40038 is Class.
CHEBI_40038 SubClassOf CHEBI_26151.
CHEBI_40086 is Class.
CHEBI_40086 SubClassOf CHEBI_26151.
CHEBI_40131 is Class.
CHEBI_40131 SubClassOf CHEBI_22712,.
CHEBI_40131 SubClassOf CHEBI_25384,.
has_functional_parent some CHEBI_17418 is chebi#.
CHEBI_40156 is Class.
CHEBI_40156 SubClassOf CHEBI_26151.
CHEBI_40161 is Class.
CHEBI_40161 SubClassOf CHEBI_26151.
CHEBI_4021 is Class.
CHEBI_4021 SubClassOf CHEBI_26151.
CHEBI_40275 is Class.
CHEBI_40275 SubClassOf CHEBI_26151.
CHEBI_40295 is Class.
CHEBI_40295 SubClassOf CHEBI_22715,.
CHEBI_40295 SubClassOf CHEBI_26151.
CHEBI_40350 is Class.
CHEBI_40350 SubClassOf CHEBI_26151.
CHEBI_40443 is Class.
CHEBI_40443 SubClassOf CHEBI_25978.
CHEBI_4046 is Class.
CHEBI_4046 SubClassOf CHEBI_26151.
CHEBI_40629 is Class.
CHEBI_40629 SubClassOf CHEBI_170005.
CHEBI_40729 is Class.
CHEBI_40729 SubClassOf CHEBI_21615.
CHEBI_40750 is Class.
CHEBI_40750 SubClassOf CHEBI_83565.
CHEBI_40822 is Class.
CHEBI_40822 SubClassOf CHEBI_17393,.
CHEBI_40822 SubClassOf CHEBI_37748,.
is_enantiomer_of some CHEBI_37746 is chebi#.
CHEBI_40989 is Class.
CHEBI_40989 SubClassOf CHEBI_48383.
CHEBI_40992 is Class.
CHEBI_40992 SubClassOf CHEBI_83943.
CHEBI_40996 is Class.
CHEBI_40996 SubClassOf CHEBI_22712,.
CHEBI_40996 SubClassOf CHEBI_25384.
CHEBI_41033 is Class.
CHEBI_41033 SubClassOf CHEBI_22712,.
CHEBI_41033 SubClassOf CHEBI_35359,.
CHEBI_41033 SubClassOf RO_0000087 some CHEBI_64926,.
has_functional_parent some CHEBI_30746, is chebi#.
is_conjugate_base_of some CHEBI_187892 is chebi#.
CHEBI_41104 is Class.
CHEBI_41104 SubClassOf CHEBI_48383.
CHEBI_41131 is Class.
CHEBI_41165 is Class.
CHEBI_41165 SubClassOf CHEBI_22723.
CHEBI_41186 is Class.
CHEBI_41186 SubClassOf CHEBI_26151.
CHEBI_41224 is Class.
CHEBI_41231 is Class.
CHEBI_41231 SubClassOf CHEBI_22712.
CHEBI_41239 is Class.
CHEBI_41239 SubClassOf CHEBI_33551,.
CHEBI_41239 SubClassOf CHEBI_37947.
CHEBI_41242 is Class.
CHEBI_41242 SubClassOf CHEBI_26151.
CHEBI_4125 is Class.
CHEBI_4125 SubClassOf CHEBI_35378.
CHEBI_41263 is Class.
CHEBI_41263 SubClassOf CHEBI_22939,.
CHEBI_41263 SubClassOf CHEBI_26151.
CHEBI_41272 is Class.
CHEBI_41274 is Class.
CHEBI_41274 SubClassOf CHEBI_35359,.
CHEBI_41274 SubClassOf CHEBI_50460,.
has_parent_hydride some CHEBI_50459 is chebi#.
CHEBI_41312 is Class.
CHEBI_41320 is Class.
CHEBI_41320 SubClassOf CHEBI_134043.
CHEBI_41336 is Class.
CHEBI_41336 SubClassOf CHEBI_22512.
CHEBI_4140 is Class.
CHEBI_41412 is Class.
CHEBI_41412 SubClassOf CHEBI_13248.
CHEBI_41423 is Class.
CHEBI_41423 SubClassOf CHEBI_27024.
CHEBI_41480 is Class.
CHEBI_41480 SubClassOf CHEBI_134043.
CHEBI_41482 is Class.
CHEBI_41482 SubClassOf CHEBI_20060,.
CHEBI_41482 SubClassOf CHEBI_35284,.
is_conjugate_acid_of some CHEBI_60932 is chebi#.
CHEBI_4167 is Class.
CHEBI_41677 is Class.
CHEBI_41677 SubClassOf CHEBI_83943.
CHEBI_41692 is Class.
CHEBI_41692 SubClassOf CHEBI_83943.
CHEBI_41727 is Class.
CHEBI_41727 SubClassOf CHEBI_3528.
CHEBI_41762 is Class.
CHEBI_41803 is Class.
CHEBI_41803 SubClassOf CHEBI_26151.
CHEBI_41837 is Class.
CHEBI_41837 SubClassOf CHEBI_16912.
CHEBI_4188 is Class.
CHEBI_4191 is Class.
CHEBI_41919 is Class.
CHEBI_41919 SubClassOf CHEBI_48120.
CHEBI_41952 is Class.
CHEBI_41977 is Class.
CHEBI_41977 SubClassOf CHEBI_48120.
CHEBI_4201 is Class.
CHEBI_42017 is Class.
CHEBI_42045 is Class.
CHEBI_42045 SubClassOf CHEBI_26151.
CHEBI_4206 is Class.
CHEBI_42123 is Class.
CHEBI_42147 is Class.
CHEBI_42147 SubClassOf CHEBI_16912.
CHEBI_42165 is Class.
CHEBI_42165 SubClassOf CHEBI_26151.
CHEBI_42191 is Class.
CHEBI_42208 is Class.
CHEBI_42208 SubClassOf CHEBI_26151.
CHEBI_42219 is Class.
CHEBI_42255 is Class.
CHEBI_42261 is Class.
CHEBI_42261 SubClassOf CHEBI_24780,.
CHEBI_42261 SubClassOf CHEBI_27232,.
CHEBI_42261 SubClassOf CHEBI_39457.
CHEBI_42266 is Class.
CHEBI_42271 is Class.
CHEBI_42369 is Class.
CHEBI_42369 SubClassOf CHEBI_22715.
CHEBI_42396 is Class.
CHEBI_42396 SubClassOf CHEBI_26151.
CHEBI_42459 is Class.
CHEBI_42459 SubClassOf CHEBI_48383.
CHEBI_42487 is Class.
CHEBI_42487 SubClassOf CHEBI_37757,.
has_parent_hydride some CHEBI_42266 is chebi#.
CHEBI_42491 is Class.
CHEBI_42546 is Class.
CHEBI_42546 SubClassOf CHEBI_48591.
CHEBI_42549 is Class.
CHEBI_42549 SubClassOf CHEBI_83943.
CHEBI_42578 is Class.
CHEBI_42578 SubClassOf CHEBI_83565.
CHEBI_42629 is Class.
CHEBI_42629 SubClassOf CHEBI_22715.
CHEBI_42630 is Class.
CHEBI_42630 SubClassOf CHEBI_38976.
CHEBI_42632 is Class.
CHEBI_42632 SubClassOf CHEBI_22715.
CHEBI_42663 is Class.
CHEBI_42663 SubClassOf CHEBI_48383.
CHEBI_42672 is Class.
CHEBI_4271 is Class.
CHEBI_42712 is Class.
CHEBI_4276 is Class.
CHEBI_42843 is Class.
CHEBI_42907 is Class.
CHEBI_42907 SubClassOf CHEBI_26151.
CHEBI_42965 is Class.
CHEBI_42965 SubClassOf CHEBI_60451,.
CHEBI_42965 SubClassOf RO_0000087 some CHEBI_53000.
CHEBI_43064 is Class.
CHEBI_43064 SubClassOf CHEBI_13248.
CHEBI_43104 is Class.
CHEBI_43123 is Class.
CHEBI_43123 SubClassOf CHEBI_26151.
CHEBI_4314 is Class.
CHEBI_4314 SubClassOf CHEBI_37667.
CHEBI_43144 is Class.
CHEBI_43144 SubClassOf CHEBI_32711.
CHEBI_43233 is Class.
CHEBI_43261 is Class.
CHEBI_43261 SubClassOf CHEBI_38976.
CHEBI_43312 is Class.
CHEBI_43312 SubClassOf CHEBI_21752,.
CHEBI_43312 SubClassOf CHEBI_64350.
CHEBI_43314 is Class.
CHEBI_43314 SubClassOf CHEBI_22512.
CHEBI_43374 is Class.
CHEBI_43374 SubClassOf CHEBI_26151.
CHEBI_43438 is Class.
CHEBI_43438 SubClassOf CHEBI_22715.
CHEBI_43500 is Class.
CHEBI_43500 SubClassOf CHEBI_83943.
CHEBI_43513 is Class.
CHEBI_43513 SubClassOf CHEBI_22715.
CHEBI_43531 is Class.
CHEBI_43531 SubClassOf CHEBI_22715.
CHEBI_43679 is Class.
CHEBI_43679 SubClassOf CHEBI_26151.
CHEBI_43755 is Class.
CHEBI_43771 is Class.
CHEBI_43834 is Class.
CHEBI_43834 SubClassOf CHEBI_26151.
CHEBI_43863 is Class.
CHEBI_43863 SubClassOf CHEBI_26151.
CHEBI_43882 is Class.
CHEBI_43887 is Class.
CHEBI_43896 is Class.
CHEBI_441 is Class.
CHEBI_4414 is Class.
CHEBI_4414 SubClassOf CHEBI_132142.
CHEBI_44194 is Class.
CHEBI_44194 SubClassOf CHEBI_38976.
CHEBI_44305 is Class.
CHEBI_44305 SubClassOf CHEBI_22712,.
CHEBI_44305 SubClassOf CHEBI_50994,.
CHEBI_44305 SubClassOf CHEBI_60977.
CHEBI_44310 is Class.
CHEBI_44310 SubClassOf CHEBI_37009,.
CHEBI_44310 SubClassOf CHEBI_37038,.
CHEBI_44310 SubClassOf CHEBI_37409,.
CHEBI_44310 SubClassOf CHEBI_47784.
CHEBI_4432 is Class.
CHEBI_44332 is Class.
CHEBI_44332 SubClassOf CHEBI_25985.
CHEBI_44368 is Class.
CHEBI_44368 SubClassOf CHEBI_87210,.
CHEBI_44368 SubClassOf CHEBI_87230,.
CHEBI_44368 SubClassOf RO_0000087 some CHEBI_36047.
CHEBI_44400 is Class.
CHEBI_44465 is Class.
CHEBI_44465 SubClassOf CHEBI_22715.
CHEBI_44522 is Class.
CHEBI_44627 is Class.
CHEBI_44638 is Class.
CHEBI_44638 SubClassOf CHEBI_37121.
CHEBI_44680 is Class.
CHEBI_44680 SubClassOf CHEBI_134416,.
has_functional_parent some CHEBI_28837 is chebi#.
CHEBI_44718 is Class.
CHEBI_44718 SubClassOf CHEBI_22712,.
CHEBI_44718 SubClassOf CHEBI_76224,.
CHEBI_44718 SubClassOf CHEBI_84144.
CHEBI_44770 is Class.
CHEBI_44770 SubClassOf CHEBI_83943.
CHEBI_44798 is Class.
CHEBI_44798 SubClassOf CHEBI_38337,.
CHEBI_44798 SubClassOf CHEBI_48468.
CHEBI_44812 is Class.
CHEBI_44814 is Class.
CHEBI_44814 SubClassOf CHEBI_22712,.
CHEBI_44814 SubClassOf CHEBI_50994,.
CHEBI_44814 SubClassOf CHEBI_60977.
CHEBI_44916 is Class.
CHEBI_44916 SubClassOf CHEBI_228212.
CHEBI_44976 is Class.
CHEBI_45007 is Class.
CHEBI_45007 SubClassOf CHEBI_26151.
CHEBI_45017 is Class.
CHEBI_45017 SubClassOf CHEBI_22712,.
CHEBI_45017 SubClassOf CHEBI_50994,.
CHEBI_45017 SubClassOf CHEBI_60977,.
is_conjugate_base_of some CHEBI_150861 is chebi#.
CHEBI_45094 is Class.
CHEBI_45094 SubClassOf CHEBI_26151.
CHEBI_45112 is Class.
CHEBI_4512 is Class.
CHEBI_4512 SubClassOf CHEBI_86322.
CHEBI_45165 is Class.
CHEBI_45165 SubClassOf CHEBI_22723.
CHEBI_45265 is Class.
CHEBI_45265 SubClassOf CHEBI_22723.
CHEBI_45271 is Class.
CHEBI_45271 SubClassOf CHEBI_39457.
CHEBI_45278 is Class.
CHEBI_45278 SubClassOf CHEBI_26151.
CHEBI_45296 is Class.
CHEBI_45296 SubClassOf CHEBI_83563,.
CHEBI_45296 SubClassOf RO_0000087 some CHEBI_27311,.
CHEBI_45296 SubClassOf RO_0000087 some CHEBI_48355,.
CHEBI_45296 SubClassOf RO_0000087 some CHEBI_76924.
CHEBI_45312 is Class.
CHEBI_45312 SubClassOf CHEBI_21731.
CHEBI_45409 is Class.
CHEBI_45429 is Class.
CHEBI_454991 is Class.
CHEBI_454991 SubClassOf CHEBI_22723.
CHEBI_45506 is Class.
CHEBI_45506 SubClassOf CHEBI_47013.
CHEBI_45558 is Class.
CHEBI_45558 SubClassOf CHEBI_22682.
CHEBI_45571 is Class.
CHEBI_45677 is Class.
CHEBI_45712 is Class.
CHEBI_45826 is Class.
CHEBI_45826 SubClassOf CHEBI_21545,.
CHEBI_45826 SubClassOf CHEBI_84189,.
is_conjugate_acid_of some CHEBI_133549 is chebi#.
CHEBI_4585 is Class.
CHEBI_45906 is Class.
CHEBI_45906 SubClassOf CHEBI_134043.
CHEBI_45912 is Class.
CHEBI_45912 SubClassOf CHEBI_15243,.
is_conjugate_base_of some CHEBI_49059 is chebi#.
CHEBI_45979 is Class.
CHEBI_45979 SubClassOf CHEBI_22715.
CHEBI_45984 is Class.
CHEBI_45984 SubClassOf CHEBI_22715.
