www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_81308 is Class.
CHEBI_81308 SubClassOf CHEBI_36846.
CHEBI_81310 is Class.
CHEBI_81310 SubClassOf CHEBI_24689.
CHEBI_81420 is Class.
CHEBI_81420 SubClassOf CHEBI_21689.
CHEBI_81480 is Class.
CHEBI_81480 SubClassOf CHEBI_24689.
CHEBI_81516 is Class.
CHEBI_81516 SubClassOf CHEBI_36720.
CHEBI_81526 is Class.
CHEBI_81526 SubClassOf CHEBI_32955.
CHEBI_81529 is Class.
CHEBI_81529 SubClassOf CHEBI_24922.
CHEBI_81544 is Class.
CHEBI_81544 SubClassOf CHEBI_38206.
CHEBI_81545 is Class.
CHEBI_81545 SubClassOf CHEBI_38206.
CHEBI_81546 is Class.
CHEBI_81546 SubClassOf CHEBI_38206.
CHEBI_81548 is Class.
CHEBI_81548 SubClassOf CHEBI_38206.
CHEBI_81551 is Class.
CHEBI_81551 SubClassOf CHEBI_38206.
CHEBI_81552 is Class.
CHEBI_81552 SubClassOf CHEBI_38206.
CHEBI_81827 is Class.
CHEBI_81827 SubClassOf CHEBI_26410,.
CHEBI_81827 SubClassOf CHEBI_36820.
CHEBI_81843 is Class.
CHEBI_81843 SubClassOf CHEBI_38207.
CHEBI_81845 is Class.
CHEBI_81845 SubClassOf CHEBI_26410,.
CHEBI_81845 SubClassOf CHEBI_36820.
CHEBI_81892 is Class.
CHEBI_81892 SubClassOf CHEBI_36820.
CHEBI_81893 is Class.
CHEBI_81893 SubClassOf CHEBI_36820.
CHEBI_81894 is Class.
CHEBI_81894 SubClassOf CHEBI_36820.
CHEBI_81909 is Class.
CHEBI_81910 is Class.
CHEBI_81910 SubClassOf CHEBI_26410,.
CHEBI_81910 SubClassOf CHEBI_36820.
CHEBI_81997 is Class.
CHEBI_82002 is Class.
CHEBI_82002 SubClassOf CHEBI_37488.
CHEBI_82004 is Class.
CHEBI_82004 SubClassOf CHEBI_37488.
CHEBI_82012 is Class.
CHEBI_82012 SubClassOf CHEBI_157693,.
CHEBI_82012 SubClassOf CHEBI_83565,.
CHEBI_82012 SubClassOf RO_0000087 some CHEBI_24527,.
CHEBI_82012 SubClassOf RO_0000087 some CHEBI_26089,.
CHEBI_82012 SubClassOf RO_0000087 some CHEBI_33286,.
CHEBI_82012 SubClassOf RO_0000087 some CHEBI_35703,.
CHEBI_82012 SubClassOf RO_0000087 some CHEBI_78298.
CHEBI_82015 is Class.
CHEBI_82015 SubClassOf CHEBI_24059.
CHEBI_82017 is Class.
CHEBI_82017 SubClassOf CHEBI_38207.
CHEBI_82021 is Class.
CHEBI_82021 SubClassOf CHEBI_60911,.
CHEBI_82021 SubClassOf BFO_0000051 some CHEBI_133188,.
CHEBI_82021 SubClassOf BFO_0000051 some CHEBI_133189,.
CHEBI_82021 SubClassOf RO_0000087 some CHEBI_22180,.
CHEBI_82021 SubClassOf RO_0000087 some CHEBI_24527.
CHEBI_82022 is Class.
CHEBI_82022 SubClassOf CHEBI_26421,.
CHEBI_82022 SubClassOf CHEBI_33859.
CHEBI_82027 is Class.
CHEBI_82027 SubClassOf CHEBI_18379.
CHEBI_8204 is Class.
CHEBI_82044 is Class.
CHEBI_82044 SubClassOf CHEBI_26888,.
CHEBI_82044 SubClassOf CHEBI_35716,.
CHEBI_82044 SubClassOf CHEBI_87034,.
CHEBI_82044 SubClassOf RO_0000087 some CHEBI_86328,.
has_functional_parent some CHEBI_36697 is chebi#.
CHEBI_82046 is Class.
CHEBI_82049 is Class.
CHEBI_82049 SubClassOf CHEBI_25754.
CHEBI_8205 is Class.
CHEBI_8205 SubClassOf CHEBI_32955.
CHEBI_82058 is Class.
CHEBI_82058 SubClassOf CHEBI_53443,.
CHEBI_82058 SubClassOf CHEBI_87022.
CHEBI_8206 is Class.
CHEBI_8206 SubClassOf CHEBI_32955.
CHEBI_82060 is Class.
CHEBI_82060 SubClassOf CHEBI_23003,.
CHEBI_82060 SubClassOf CHEBI_51276,.
CHEBI_82060 SubClassOf CHEBI_87037,.
CHEBI_82060 SubClassOf CHEBI_87061,.
CHEBI_82060 SubClassOf RO_0000087 some CHEBI_86327,.
has_functional_parent some CHEBI_34043 is chebi#.
CHEBI_82061 is Class.
CHEBI_82061 SubClassOf CHEBI_23697,.
CHEBI_82061 SubClassOf CHEBI_87067,.
CHEBI_82061 SubClassOf CHEBI_87100.
CHEBI_82062 is Class.
CHEBI_82062 SubClassOf CHEBI_46908.
CHEBI_82065 is Class.
CHEBI_82065 SubClassOf CHEBI_87134.
CHEBI_82071 is Class.
CHEBI_82071 SubClassOf CHEBI_25996.
CHEBI_82074 is Class.
CHEBI_82074 SubClassOf CHEBI_60911,.
CHEBI_82074 SubClassOf CHEBI_87207,.
CHEBI_82074 SubClassOf BFO_0000051 some CHEBI_133644,.
CHEBI_82074 SubClassOf BFO_0000051 some CHEBI_133645,.
CHEBI_82074 SubClassOf RO_0000087 some CHEBI_75282.
CHEBI_82079 is Class.
CHEBI_82079 SubClassOf CHEBI_35338.
CHEBI_82081 is Class.
CHEBI_82081 SubClassOf CHEBI_87068.
CHEBI_8209 is Class.
CHEBI_8209 SubClassOf CHEBI_23315.
CHEBI_82095 is Class.
CHEBI_82095 SubClassOf CHEBI_38976.
CHEBI_82096 is Class.
CHEBI_82096 SubClassOf CHEBI_38976.
CHEBI_82099 is Class.
CHEBI_82099 SubClassOf CHEBI_26912.
CHEBI_82102 is Class.
CHEBI_82102 SubClassOf CHEBI_37512.
CHEBI_82121 is Class.
CHEBI_82121 SubClassOf CHEBI_131906.
CHEBI_82167 is Class.
CHEBI_82167 SubClassOf CHEBI_36820,.
CHEBI_82167 SubClassOf CHEBI_38976.
CHEBI_82204 is Class.
CHEBI_82205 is Class.
CHEBI_82205 SubClassOf CHEBI_60027.
CHEBI_82220 is Class.
CHEBI_82220 SubClassOf CHEBI_38170,.
CHEBI_82220 SubClassOf CHEBI_38177,.
CHEBI_82220 SubClassOf RO_0000087 some CHEBI_24527,.
CHEBI_82220 SubClassOf RO_0000087 some CHEBI_33286,.
CHEBI_82220 SubClassOf RO_0000087 some CHEBI_35703,.
CHEBI_82220 SubClassOf RO_0000087 some CHEBI_78298.
CHEBI_82326 is Class.
CHEBI_82326 SubClassOf CHEBI_32955.
CHEBI_82332 is Class.
CHEBI_82332 SubClassOf CHEBI_32955.
CHEBI_82350 is Class.
CHEBI_82350 SubClassOf CHEBI_50631.
CHEBI_82374 is Class.
CHEBI_82374 SubClassOf CHEBI_48975.
CHEBI_82400 is Class.
CHEBI_82400 SubClassOf CHEBI_46955.
CHEBI_82469 is Class.
CHEBI_82469 SubClassOf CHEBI_32955.
CHEBI_82470 is Class.
CHEBI_82470 SubClassOf CHEBI_32955.
CHEBI_82508 is Class.
CHEBI_82508 SubClassOf CHEBI_50511.
CHEBI_82542 is Class.
CHEBI_82542 SubClassOf CHEBI_32955.
CHEBI_82590 is Class.
CHEBI_82590 SubClassOf CHEBI_32955.
CHEBI_82600 is Class.
CHEBI_82600 SubClassOf CHEBI_51031,.
CHEBI_82600 SubClassOf BFO_0000051 some CHEBI_82601,.
CHEBI_82600 SubClassOf RO_0000087 some CHEBI_35457,.
CHEBI_82600 SubClassOf RO_0000087 some CHEBI_35620,.
CHEBI_82600 SubClassOf RO_0000087 some CHEBI_35623,.
CHEBI_82600 SubClassOf RO_0000087 some CHEBI_50266,.
CHEBI_82600 SubClassOf RO_0000087 some CHEBI_68494,.
CHEBI_82600 SubClassOf RO_0000087 some CHEBI_77307.
CHEBI_82601 is Class.
CHEBI_82602 is Class.
CHEBI_82602 SubClassOf CHEBI_21644,.
CHEBI_82602 SubClassOf CHEBI_29256,.
CHEBI_82602 SubClassOf CHEBI_35683,.
CHEBI_82602 SubClassOf CHEBI_84186,.
CHEBI_82602 SubClassOf RO_0000087 some CHEBI_35457,.
CHEBI_82602 SubClassOf RO_0000087 some CHEBI_35620,.
CHEBI_82602 SubClassOf RO_0000087 some CHEBI_35623,.
CHEBI_82602 SubClassOf RO_0000087 some CHEBI_49103,.
CHEBI_82602 SubClassOf RO_0000087 some CHEBI_68494,.
CHEBI_82602 SubClassOf RO_0000087 some CHEBI_77307,.
is_conjugate_acid_of some CHEBI_82604 is chebi#.
CHEBI_82604 is Class.
CHEBI_82605 is Class.
CHEBI_82605 SubClassOf CHEBI_57795.
CHEBI_82617 is Class.
CHEBI_82617 SubClassOf CHEBI_25634,.
is_conjugate_acid_of some CHEBI_82618 is chebi#.
CHEBI_82618 is Class.
CHEBI_82618 SubClassOf CHEBI_78049,.
is_conjugate_base_of some CHEBI_82617 is chebi#.
CHEBI_82665 is Class.
CHEBI_82680 is Class.
CHEBI_82741 is Class.
CHEBI_82741 SubClassOf CHEBI_33184,.
CHEBI_82741 SubClassOf CHEBI_51006,.
is_conjugate_acid_of some CHEBI_78664 is chebi#.
CHEBI_82750 is Class.
CHEBI_82750 SubClassOf CHEBI_17002,.
CHEBI_82750 SubClassOf RO_0000087 some CHEBI_75771,.
has_functional_parent some CHEBI_28842 is chebi#.
CHEBI_82755 is Class.
CHEBI_82755 SubClassOf CHEBI_32955.
CHEBI_82758 is Class.
CHEBI_82758 SubClassOf CHEBI_36820.
CHEBI_82769 is Class.
CHEBI_82776 is Class.
CHEBI_82781 is Class.
CHEBI_82781 SubClassOf CHEBI_82776.
CHEBI_82785 is Class.
CHEBI_82785 SubClassOf CHEBI_82781.
CHEBI_82786 is Class.
CHEBI_82786 SubClassOf CHEBI_82781.
CHEBI_82851 is Class.
CHEBI_82872 is Class.
CHEBI_82877 is Class.
CHEBI_82890 is Class.
CHEBI_82890 SubClassOf CHEBI_64583,.
has_functional_parent some CHEBI_83706 is chebi#.
CHEBI_82892 is Class.
CHEBI_82894 is Class.
CHEBI_82894 SubClassOf CHEBI_82892,.
is_enantiomer_of some CHEBI_82897 is chebi#.
CHEBI_82897 is Class.
CHEBI_82923 is Class.
CHEBI_82923 SubClassOf CHEBI_83264,.
has_functional_parent some CHEBI_46961 is chebi#.
CHEBI_82929 is Class.
CHEBI_82929 SubClassOf CHEBI_78090.
CHEBI_82964 is Class.
CHEBI_83050 is Class.
CHEBI_83051 is Class.
CHEBI_83051 SubClassOf CHEBI_83050.
CHEBI_83056 is Class.
CHEBI_83079 is Class.
CHEBI_83079 SubClassOf CHEBI_18946,.
CHEBI_83079 SubClassOf CHEBI_27136,.
CHEBI_83079 SubClassOf CHEBI_37622,.
CHEBI_83079 SubClassOf CHEBI_50995,.
CHEBI_83079 SubClassOf CHEBI_72600,.
CHEBI_83079 SubClassOf CHEBI_83229,.
CHEBI_83079 SubClassOf RO_0000087 some CHEBI_76924,.
has_functional_parent some CHEBI_18050, is chebi#.
has_functional_parent some CHEBI_37714 is chebi#.
CHEBI_83080 is Class.
CHEBI_83080 SubClassOf CHEBI_83079.
CHEBI_83081 is Class.
CHEBI_83081 SubClassOf CHEBI_83079.
CHEBI_83139 is Class.
CHEBI_83146 is Class.
CHEBI_83167 is Class.
CHEBI_83167 SubClassOf CHEBI_26607.
CHEBI_83169 is Class.
CHEBI_83174 is Class.
CHEBI_83174 SubClassOf CHEBI_26410,.
CHEBI_83174 SubClassOf CHEBI_36820,.
CHEBI_83174 SubClassOf CHEBI_37143,.
CHEBI_83174 SubClassOf CHEBI_51454,.
CHEBI_83174 SubClassOf CHEBI_62733.
CHEBI_83176 is Class.
CHEBI_83176 SubClassOf CHEBI_83174.
CHEBI_83177 is Class.
CHEBI_83177 SubClassOf CHEBI_83174.
CHEBI_83178 is Class.
CHEBI_83178 SubClassOf CHEBI_83174.
CHEBI_83179 is Class.
CHEBI_83179 SubClassOf CHEBI_83174.
CHEBI_83189 is Class.
CHEBI_83203 is Class.
CHEBI_83211 is Class.
CHEBI_83228 is Class.
CHEBI_83229 is Class.
CHEBI_83247 is Class.
CHEBI_83260 is Class.
CHEBI_83260 SubClassOf CHEBI_84410,.
is_conjugate_acid_of some CHEBI_83988 is chebi#.
CHEBI_83264 is Class.
CHEBI_83275 is Class.
CHEBI_83275 SubClassOf CHEBI_32955.
CHEBI_83309 is Class.
CHEBI_83309 SubClassOf CHEBI_36807,.
CHEBI_83309 SubClassOf BFO_0000051 some CHEBI_83312,.
CHEBI_83309 SubClassOf RO_0000087 some CHEBI_35522,.
CHEBI_83309 SubClassOf RO_0000087 some CHEBI_35523.
CHEBI_83312 is Class.
CHEBI_83399 is Class.
CHEBI_83403 is Class.
CHEBI_83411 is Class.
CHEBI_83420 is Class.
CHEBI_83420 SubClassOf CHEBI_57836,.
is_conjugate_base_of some CHEBI_84244 is chebi#.
CHEBI_83468 is Class.
CHEBI_83468 SubClassOf CHEBI_134043,.
CHEBI_83468 SubClassOf CHEBI_157694,.
CHEBI_83468 SubClassOf RO_0000087 some CHEBI_83399.
CHEBI_83495 is Class.
CHEBI_83495 SubClassOf CHEBI_79020,.
CHEBI_83495 SubClassOf CHEBI_83814,.
CHEBI_83495 SubClassOf RO_0000087 some CHEBI_35703,.
CHEBI_83495 SubClassOf RO_0000087 some CHEBI_77853.
CHEBI_83515 is Class.
CHEBI_83515 SubClassOf CHEBI_51917.
CHEBI_83536 is Class.
CHEBI_83546 is Class.
CHEBI_83546 SubClassOf CHEBI_39474,.
CHEBI_83546 SubClassOf CHEBI_50994,.
CHEBI_83546 SubClassOf CHEBI_50995,.
CHEBI_83546 SubClassOf RO_0000087 some CHEBI_76507,.
is_conjugate_base_of some CHEBI_82769 is chebi#.
CHEBI_83563 is Class.
CHEBI_83565 is Class.
CHEBI_83575 is Class.
CHEBI_83641 is Class.
CHEBI_83641 SubClassOf CHEBI_32955.
CHEBI_83642 is Class.
CHEBI_83642 SubClassOf CHEBI_32955.
CHEBI_83643 is Class.
CHEBI_83643 SubClassOf CHEBI_32955.
CHEBI_83706 is Class.
CHEBI_83719 is Class.
CHEBI_83720 is Class.
CHEBI_83720 SubClassOf CHEBI_83719,.
is_enantiomer_of some CHEBI_83722 is chebi#.
CHEBI_83722 is Class.
CHEBI_83758 is Class.
CHEBI_83758 SubClassOf CHEBI_32955.
CHEBI_83762 is Class.
CHEBI_83811 is Class.
CHEBI_83814 is Class.
CHEBI_83822 is Class.
CHEBI_83824 is Class.
CHEBI_83854 is Class.
CHEBI_83855 is Class.
CHEBI_83857 is Class.
CHEBI_83858 is Class.
CHEBI_8386 is Class.
CHEBI_83875 is Class.
CHEBI_83905 is Class.
CHEBI_83905 SubClassOf CHEBI_58582.
CHEBI_83910 is Class.
CHEBI_83910 SubClassOf CHEBI_83875.
CHEBI_83925 is Class.
CHEBI_83931 is Class.
CHEBI_83932 is Class.
CHEBI_83932 SubClassOf CHEBI_83931,.
is_enantiomer_of some CHEBI_83933 is chebi#.
CHEBI_83933 is Class.
CHEBI_83944 is Class.
CHEBI_83968 is Class.
CHEBI_83982 is Class.
CHEBI_83988 is Class.
CHEBI_84036 is Class.
CHEBI_84036 SubClassOf CHEBI_59107.
CHEBI_84057 is Class.
CHEBI_84057 SubClassOf CHEBI_32955.
CHEBI_84061 is Class.
CHEBI_84061 SubClassOf CHEBI_77332,.
CHEBI_84061 SubClassOf CHEBI_83139,.
is_conjugate_base_of some CHEBI_85029 is chebi#.
CHEBI_84129 is Class.
CHEBI_84183 is Class.
CHEBI_84183 SubClassOf CHEBI_77332,.
CHEBI_84183 SubClassOf CHEBI_83968,.
CHEBI_84183 SubClassOf CHEBI_90546,.
is_conjugate_base_of some CHEBI_85075 is chebi#.
CHEBI_84186 is Class.
CHEBI_84216 is Class.
CHEBI_84216 SubClassOf CHEBI_32955.
CHEBI_84244 is Class.
CHEBI_84276 is Class.
CHEBI_84276 SubClassOf CHEBI_25248,.
CHEBI_84276 SubClassOf CHEBI_26151,.
CHEBI_84276 SubClassOf CHEBI_85139.
CHEBI_84309 is Class.
CHEBI_84309 SubClassOf CHEBI_75530.
CHEBI_84346 is Class.
CHEBI_84346 SubClassOf CHEBI_138331.
CHEBI_84360 is Class.
CHEBI_84360 SubClassOf CHEBI_32955.
CHEBI_84376 is Class.
CHEBI_84387 is Class.
CHEBI_84387 SubClassOf CHEBI_16666,.
is_conjugate_acid_of some CHEBI_29934 is chebi#.
CHEBI_84410 is Class.
CHEBI_84424 is Class.
CHEBI_84424 SubClassOf CHEBI_17976.
CHEBI_84432 is Class.
CHEBI_84432 SubClassOf CHEBI_17976.
CHEBI_8457 is Class.
CHEBI_84729 is Class.
CHEBI_84735 is Class.
CHEBI_84856 is Class.
CHEBI_84856 SubClassOf CHEBI_13209,.
has_functional_parent some CHEBI_32389 is chebi#.
CHEBI_84879 is Class.
CHEBI_84879 SubClassOf CHEBI_33455.
CHEBI_84880 is Class.
CHEBI_84968 is Class.
CHEBI_84968 SubClassOf CHEBI_57795.
CHEBI_8498 is Class.
CHEBI_8498 SubClassOf CHEBI_36807,.
CHEBI_8498 SubClassOf BFO_0000051 some CHEBI_51173.
CHEBI_85005 is Class.
CHEBI_85005 SubClassOf CHEBI_32955.
CHEBI_85029 is Class.
CHEBI_85075 is Class.
CHEBI_85100 is Class.
CHEBI_85116 is Class.
CHEBI_85118 is Class.
CHEBI_85118 SubClassOf CHEBI_60029,.
CHEBI_85118 SubClassOf CHEBI_61614,.
CHEBI_85118 SubClassOf BFO_0000051 some CHEBI_85116,.
CHEBI_85118 SubClassOf RO_0000087 some CHEBI_33295,.
CHEBI_85118 SubClassOf RO_0000087 some CHEBI_50249.
CHEBI_85119 is Class.
CHEBI_85120 is Class.
CHEBI_85120 SubClassOf CHEBI_37997,.
CHEBI_85120 SubClassOf CHEBI_53242,.
CHEBI_85120 SubClassOf RO_0000087 some CHEBI_33295,.
CHEBI_85120 SubClassOf RO_0000087 some CHEBI_50249,.
is_conjugate_acid_of some CHEBI_85119 is chebi#.
CHEBI_85139 is Class.
CHEBI_85155 is Class.
CHEBI_85155 SubClassOf CHEBI_38207.
CHEBI_85185 is Class.
CHEBI_8520 is Class.
CHEBI_85337 is Class.
CHEBI_85337 SubClassOf CHEBI_32955.
CHEBI_85348 is Class.
CHEBI_85358 is Class.
CHEBI_85358 SubClassOf CHEBI_32955.
CHEBI_85359 is Class.
CHEBI_85359 SubClassOf CHEBI_32955.
CHEBI_85360 is Class.
CHEBI_85360 SubClassOf CHEBI_32955.
CHEBI_85468 is Class.
CHEBI_85468 SubClassOf CHEBI_58178,.
is_conjugate_base_of some CHEBI_85900 is chebi#.
CHEBI_85509 is Class.
CHEBI_85509 SubClassOf CHEBI_32955.
CHEBI_85517 is Class.
CHEBI_85517 SubClassOf CHEBI_16916.
CHEBI_85652 is Class.
CHEBI_85652 SubClassOf CHEBI_139565,.
is_conjugate_base_of some CHEBI_85957 is chebi#.
CHEBI_85682 is Class.
CHEBI_85682 SubClassOf CHEBI_18035.
CHEBI_85714 is Class.
CHEBI_85714 SubClassOf CHEBI_36820.
CHEBI_85784 is Class.
CHEBI_85784 SubClassOf CHEBI_61232.
CHEBI_85790 is Class.
CHEBI_85790 SubClassOf CHEBI_61232.
CHEBI_85791 is Class.
CHEBI_85791 SubClassOf CHEBI_61232.
CHEBI_85793 is Class.
CHEBI_85793 SubClassOf CHEBI_61232.
CHEBI_85794 is Class.
CHEBI_85794 SubClassOf CHEBI_61232.
CHEBI_85796 is Class.
CHEBI_85796 SubClassOf CHEBI_61232.
CHEBI_85797 is Class.
CHEBI_85797 SubClassOf CHEBI_61232.
CHEBI_85798 is Class.
CHEBI_85798 SubClassOf CHEBI_61232.
CHEBI_85799 is Class.
CHEBI_85799 SubClassOf CHEBI_61232.
CHEBI_85806 is Class.
CHEBI_85806 SubClassOf CHEBI_61232.
CHEBI_85809 is Class.
CHEBI_85809 SubClassOf CHEBI_36850.
CHEBI_85900 is Class.
CHEBI_85950 is Class.
CHEBI_85957 is Class.
CHEBI_85991 is Class.
CHEBI_85991 SubClassOf CHEBI_24997,.
CHEBI_85991 SubClassOf CHEBI_46850,.
CHEBI_85991 SubClassOf BFO_0000051 some CHEBI_85992,.
CHEBI_85991 SubClassOf RO_0000087 some CHEBI_35610,.
CHEBI_85991 SubClassOf RO_0000087 some CHEBI_50926,.
CHEBI_85991 SubClassOf RO_0000087 some CHEBI_61115.
CHEBI_85992 is Class.
CHEBI_85993 is Class.
CHEBI_85993 SubClassOf CHEBI_38207.
CHEBI_86020 is Class.
CHEBI_86020 SubClassOf CHEBI_131622,.
is_conjugate_base_of some CHEBI_86301 is chebi#.
CHEBI_86068 is Class.
CHEBI_86068 SubClassOf CHEBI_134251,.
CHEBI_86068 SubClassOf CHEBI_26004,.
CHEBI_86068 SubClassOf CHEBI_33566,.
CHEBI_86068 SubClassOf RO_0000087 some CHEBI_76924,.
has_functional_parent some CHEBI_17177 is chebi#.
CHEBI_86075 is Class.
CHEBI_86075 SubClassOf CHEBI_36852.
CHEBI_86113 is Class.
CHEBI_86113 SubClassOf CHEBI_36852.
CHEBI_86128 is Class.
CHEBI_86128 SubClassOf CHEBI_47994.
CHEBI_86148 is Class.
CHEBI_86148 SubClassOf CHEBI_61160.
CHEBI_86165 is Class.
CHEBI_86165 SubClassOf CHEBI_36852.
CHEBI_8617 is Class.
CHEBI_8617 SubClassOf CHEBI_32955.
CHEBI_86224 is Class.
CHEBI_86224 SubClassOf CHEBI_38210.
CHEBI_86290 is Class.
CHEBI_86290 SubClassOf CHEBI_48594.
CHEBI_86301 is Class.
CHEBI_86324 is Class.
CHEBI_86325 is Class.
CHEBI_86325 SubClassOf CHEBI_32955.
CHEBI_86327 is Class.
CHEBI_86328 is Class.
CHEBI_86389 is Class.
CHEBI_86389 SubClassOf CHEBI_36887.
CHEBI_86420 is Class.
CHEBI_86420 SubClassOf CHEBI_24780,.
CHEBI_86420 SubClassOf RO_0000087 some CHEBI_35718.
CHEBI_86442 is Class.
CHEBI_86442 SubClassOf CHEBI_67068.
CHEBI_86509 is Class.
CHEBI_86509 SubClassOf CHEBI_36852.
CHEBI_86700 is Class.
CHEBI_86700 SubClassOf CHEBI_25238.
CHEBI_8682 is Class.
CHEBI_8682 SubClassOf CHEBI_35277,.
CHEBI_8682 SubClassOf CHEBI_36094,.
CHEBI_8682 SubClassOf BFO_0000051 some CHEBI_90416,.
CHEBI_8682 SubClassOf RO_0000087 some CHEBI_77178.
CHEBI_86820 is Class.
CHEBI_86820 SubClassOf CHEBI_26004.
CHEBI_86903 is Class.
CHEBI_86903 SubClassOf CHEBI_25235,.
CHEBI_86903 SubClassOf CHEBI_36054,.
has_functional_parent some CHEBI_40813 is chebi#.
CHEBI_8695 is Class.
CHEBI_87 is Class.
CHEBI_87 SubClassOf CHEBI_38955.
CHEBI_87022 is Class.
CHEBI_87034 is Class.
CHEBI_87037 is Class.
CHEBI_87061 is Class.
CHEBI_87067 is Class.
CHEBI_87068 is Class.
CHEBI_87068 SubClassOf CHEBI_86420.
CHEBI_87069 is Class.
CHEBI_87069 SubClassOf CHEBI_86420.
CHEBI_87071 is Class.
CHEBI_87084 is Class.
CHEBI_87084 SubClassOf CHEBI_32955.
CHEBI_87088 is Class.
CHEBI_87088 SubClassOf CHEBI_33573,.
CHEBI_87088 SubClassOf CHEBI_50994,.
CHEBI_87088 SubClassOf CHEBI_51963,.
CHEBI_87088 SubClassOf RO_0000087 some CHEBI_76969.
CHEBI_87092 is Class.
CHEBI_87092 SubClassOf CHEBI_22682,.
CHEBI_87092 SubClassOf CHEBI_25392,.
CHEBI_87092 SubClassOf CHEBI_36336,.
is_conjugate_acid_of some CHEBI_87093 is chebi#.
CHEBI_87093 is Class.
CHEBI_87100 is Class.
CHEBI_87107 is Class.
CHEBI_87107 SubClassOf CHEBI_60373,.
is_conjugate_base_of some CHEBI_87415 is chebi#.
CHEBI_8713 is Class.
CHEBI_8713 SubClassOf CHEBI_140326,.
CHEBI_8713 SubClassOf CHEBI_23990,.
CHEBI_8713 SubClassOf CHEBI_24922,.
CHEBI_8713 SubClassOf CHEBI_36244,.
CHEBI_8713 SubClassOf RO_0000087 some CHEBI_35457,.
CHEBI_8713 SubClassOf RO_0000087 some CHEBI_35674,.
CHEBI_8713 SubClassOf RO_0000087 some CHEBI_50266.
CHEBI_87130 is Class.
CHEBI_87130 SubClassOf CHEBI_23445,.
CHEBI_87130 SubClassOf CHEBI_38183,.
CHEBI_87130 SubClassOf RO_0000087 some CHEBI_86327.
CHEBI_87134 is Class.
CHEBI_87207 is Class.
CHEBI_87211 is Class.
CHEBI_87228 is Class.
CHEBI_87229 is Class.
CHEBI_87230 is Class.
CHEBI_87230 SubClassOf CHEBI_24129,.
CHEBI_87230 SubClassOf CHEBI_25558,.
CHEBI_87230 SubClassOf CHEBI_25807,.
CHEBI_87230 SubClassOf CHEBI_35716,.
CHEBI_87230 SubClassOf RO_0000087 some CHEBI_33281.
CHEBI_87316 is Class.
CHEBI_87316 SubClassOf CHEBI_38210.
CHEBI_87368 is Class.
CHEBI_87368 SubClassOf CHEBI_36188,.
CHEBI_87368 SubClassOf RO_0000087 some CHEBI_25212.
CHEBI_87415 is Class.
CHEBI_87476 is Class.
CHEBI_87476 SubClassOf CHEBI_36852.
CHEBI_8750 is Class.
CHEBI_87546 is Class.
CHEBI_87546 SubClassOf CHEBI_32955.
CHEBI_87552 is Class.
CHEBI_87552 SubClassOf CHEBI_51917.
CHEBI_87571 is Class.
CHEBI_87571 SubClassOf CHEBI_36851.
CHEBI_87605 is Class.
CHEBI_87605 SubClassOf CHEBI_36850.
CHEBI_87626 is Class.
CHEBI_87626 SubClassOf CHEBI_36851.
CHEBI_87653 is Class.
CHEBI_87653 SubClassOf CHEBI_36852.
CHEBI_87682 is Class.
CHEBI_87682 SubClassOf CHEBI_36243,.
CHEBI_87682 SubClassOf RO_0000087 some CHEBI_25212.
CHEBI_87713 is Class.
CHEBI_87713 SubClassOf CHEBI_32955.
CHEBI_87903 is Class.
CHEBI_87930 is Class.
CHEBI_87930 SubClassOf CHEBI_78827.
CHEBI_87974 is Class.
CHEBI_87974 SubClassOf CHEBI_59835,.
CHEBI_87974 SubClassOf CHEBI_87903,.
CHEBI_87974 SubClassOf RO_0000087 some CHEBI_76969,.
is_conjugate_base_of some CHEBI_88128 is chebi#.
CHEBI_87975 is Class.
CHEBI_88019 is Class.
CHEBI_88019 SubClassOf CHEBI_38210.
CHEBI_88048 is Class.
CHEBI_88098 is Class.
CHEBI_88098 SubClassOf CHEBI_36846.
CHEBI_88104 is Class.
CHEBI_88104 SubClassOf CHEBI_36846.
CHEBI_88105 is Class.
CHEBI_88105 SubClassOf CHEBI_36846.
CHEBI_88108 is Class.
CHEBI_88108 SubClassOf CHEBI_36846.
CHEBI_8811 is Class.
CHEBI_88128 is Class.
CHEBI_88129 is Class.
CHEBI_88129 SubClassOf CHEBI_24654,.
CHEBI_88129 SubClassOf CHEBI_25438,.
CHEBI_88129 SubClassOf RO_0000087 some CHEBI_76969,.
is_conjugate_acid_of some CHEBI_87975 is chebi#.
CHEBI_88130 is Class.
CHEBI_88130 SubClassOf CHEBI_21637.
CHEBI_88137 is Class.
CHEBI_88143 is Class.
CHEBI_88143 SubClassOf CHEBI_36872.
CHEBI_88167 is Class.
CHEBI_88167 SubClassOf CHEBI_23075,.
CHEBI_88167 SubClassOf CHEBI_61360.
CHEBI_88195 is Class.
CHEBI_88195 SubClassOf CHEBI_36820,.
CHEBI_88195 SubClassOf CHEBI_38210.
CHEBI_88203 is Class.
CHEBI_88203 SubClassOf CHEBI_22682,.
CHEBI_88203 SubClassOf CHEBI_25392,.
CHEBI_88203 SubClassOf CHEBI_36820,.
CHEBI_88203 SubClassOf CHEBI_38210,.
CHEBI_88203 SubClassOf CHEBI_48960,.
CHEBI_88203 SubClassOf RO_0000087 some CHEBI_51217,.
CHEBI_88203 SubClassOf RO_0000087 some CHEBI_77178,.
